timestamp,species,tilenum,lon,lat,obs,fcst,assim_flag,kept
20150429_0300,9,4338,-117.43999481201172,59.57487106323242,0.5170384645462036,0.405830055475235,1,False
20150429_0300,9,4813,-115.58915710449219,57.42535400390625,0.3870832920074463,0.2710590362548828,1,False
20150429_0300,9,5230,-114.09286499023438,54.40664291381836,0.32696500420570374,0.2497062236070633,1,False
20150429_0300,9,6548,-109.60177612304688,55.92334747314453,0.3800153136253357,0.2840743362903595,1,False
20150429_0600,9,3823,-119.69874572753906,56.93465042114258,0.3790806233882904,0.31195807456970215,1,False
20150429_0600,9,4338,-117.43999481201172,59.57487106323242,0.5111651420593262,0.41040506958961487,1,False
20150429_0600,9,4813,-115.58915710449219,57.42535400390625,0.42118075489997864,0.27210405468940735,1,False
20150429_0600,9,5230,-114.09286499023438,54.40664291381836,0.3155715763568878,0.26048198342323303,1,False
20150429_1500,8,9449,-100.95453643798828,52.600711822509766,0.39126676321029663,0.2902950346469879,1,False
20150429_1800,8,6548,-109.60177612304688,55.92334747314453,0.3659364879131317,0.30041465163230896,1,False
20150429_1800,9,3823,-119.69874572753906,56.93465805053711,0.4085858464241028,0.3138943910598755,1,False
20150429_1800,9,4338,-117.43999481201172,59.57487106323242,0.49709171056747437,0.4087824821472168,1,False
20150429_1800,9,4813,-115.58915710449219,57.42535400390625,0.4018698036670685,0.2729659676551819,1,False
20150429_1800,9,5230,-114.1103744506836,54.43255615234375,0.31921643018722534,0.2787748873233795,1,False
20150429_1800,9,6548,-109.60177612304688,55.92334747314453,0.3716033399105072,0.30041465163230896,1,False
20150429_1800,9,9449,-100.95453643798828,52.600711822509766,0.39226099848747253,0.3048342168331146,1,False
20150430_0300,8,3823,-119.69874572753906,56.93465042114258,0.3432692885398865,0.30908748507499695,1,False
20150430_0300,8,4813,-115.66661071777344,57.26121520996094,0.3525005877017975,0.24248270690441132,1,True
20150430_0300,8,5230,-114.09286499023438,54.40664291381836,0.2652035355567932,0.2595636546611786,1,False
20150430_0300,8,9449,-100.95453643798828,52.600711822509766,0.3643395006656647,0.2840581238269806,1,False
20150430_0300,9,4338,-117.43999481201172,59.57487106323242,0.46868494153022766,0.39654457569122314,1,False
20150430_0300,9,4813,-115.58917236328125,57.42535400390625,0.3659835457801819,0.26730385422706604,1,False
20150430_0300,9,6548,-109.60177612304688,55.92334747314453,0.35999050736427307,0.2974931299686432,1,False
20150430_0300,9,9449,-100.95453643798828,52.600711822509766,0.4162173867225647,0.2840581238269806,1,False
20150430_0600,9,4338,-117.43999481201172,59.57487106323242,0.44553959369659424,0.4023461639881134,1,False
20150430_0600,9,4813,-115.58915710449219,57.42535400390625,0.3594323992729187,0.27268359065055847,1,False
20150430_0600,9,5230,-114.09286499023438,54.40664291381836,0.2847822308540344,0.2416805624961853,1,False
20150430_0600,9,6548,-109.60177612304688,55.92334747314453,0.3823929727077484,0.2991616129875183,1,False
20150430_1500,8,9449,-100.95453643798828,52.600711822509766,0.2963881492614746,0.31460753083229065,1,False
